"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"49697","SN 2019xap","06:44:55.709","+45:42:06.57","SN Ia","0.069","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19acygjgx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.47","r-ZTF","2019-12-13 07:20:40.000","ZTF_AMPEL_COMPLETE","","2019TNSTR2647....1N","2019TNSCR2660....1D",""
"49681","SN 2019wzz","02:19:12.110","+38:45:20.74","SN","0","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","SCAT","ATLAS; GaiaAlerts; ZTF","ZTF19aczlqcd","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","UH88 - SNIFS","1","1","","17.86","r-ZTF","2019-12-19 02:24:08.000","ZTF_AMPEL_NEW","","2019TNSTR2647....1N","2019TNSCR2750....1D",""
"49680","SN 2019wzy","01:59:40.288","+05:58:55.08","SN Ia","0.075","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF19aczllns","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT","1","1","","20.21","g-ZTF","2019-12-16 03:30:23.000","ZTF_AMPEL_NEW","","2019TNSTR2647....1N","2019TNSCR2737....1P",""
"49679","SN 2019wzx","02:31:07.763","+04:18:40.75","SN II","0.0275","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19aczlldp","ATLAS-MLO - ATLAS-01, P48 - CFH12k, P48 - ZTF-Cam, PS2 - GPC2","LT - SPRAT","1","1","","18.6","r-ZTF","2019-12-19 02:13:36.000","ZTF_AMPEL_NEW","","2019TNSTR2647....1N","2019TNSCR2715....1P",""
"49678","SN 2019wzw","02:21:30.863","-03:18:53.88","SN Ia","0.142","","","ZTF, ATLAS","ZTF, ATLAS","SGLF","ATLAS; ZTF","ZTF19acyobbz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.8","g-ZTF","2019-12-16 04:10:45.000","ZTF_AMPEL_NEW","","2019TNSTR2647....1N","2019TNSCR2670....1P",""
"49663","SN 2019wzh","11:00:05.720","-16:06:25.63","SN II","0.018523","WISEA J110004.78-160621.4","0.018523","ALeRCE, ATLAS, ZTF, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","TCD, ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19aczjytt","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","LT - SPRAT, P60 - SEDM","1","1","","18.6362","r-ZTF","2019-12-18 11:32:19.000","ALeRCE","","2019TNSTR2631....1F","2019TNSCR2705....1P, 2020TNSCR1474....1D",""
"49659","SN 2019wzd","13:19:39.232","+05:06:30.91","SN Ia","0.074","","","ZTF","ZTF","ZTF","ZTF","ZTF19aczjzev","P48 - ZTF-Cam","","1","1","","18.45","r-ZTF","2019-12-18 11:35:02.000","ZTF_AMPEL_NEW","","2019TNSTR2639....1N","2020TNSCR1667....1D",""
"49652","SN 2019wyw","09:24:07.012","+02:22:07.02","SN Ia","0.089","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ePESSTO+","Pan-STARRS; ZTF","ZTF19aczjsqn","P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.85","g-ZTF","2019-12-13 13:12:20.000","ZTF_AMPEL_NEW","","2019TNSTR2639....1N","2019TNSCR2657....1M",""
"49651","SN 2019wyv","08:34:03.161","-15:52:43.22","SN Ia","0.08","","","ZTF","ZTF","ZTF","ZTF","ZTF19aczjkxo","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.53","r-ZTF","2019-12-18 10:32:47.000","ZTF_AMPEL_NEW","","2019TNSTR2639....1N","2020TNSCR.126....1D",""
"49646","SN 2019wyq","07:57:45.609","+56:24:46.56","SN Ia","0.03","","","ZTF, ATLAS","ZTF, ATLAS","TCD","ATLAS; ZTF","ZTF19acyqwlm","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","LT - SPRAT","1","1","","18.35","r-ZTF","2019-12-16 07:26:24.000","ZTF_Bot1","","2019TNSTR2638....1F","2019TNSCR2694....1P",""
