"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"48075","SN 2019uqp","09:14:39.935","+67:44:20.74","SN II","0.04","WISEA J071958.80+424853.9","","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS; ZTF","ZTF19acrwvao","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT","1","1","","19.2312","r-ZTF","2019-11-12 11:25:04.000","ALeRCE","","2019TNSTR2342....1B","2019TNSCR2661....1T",""
"48071","SN 2019uql","23:30:50.125","+12:24:17.67","SN Ia","0.08","SDSS J233050.42+122414.5","0.079","ALeRCE, ZTF, ATLAS","ZTF, ATLAS","ZTF","ALeRCE; ATLAS; ZTF","ZTF19acruqph","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.2287","r-ZTF","2019-11-12 05:07:45.000","ALeRCE","","2019TNSTR2342....1B","2019TNSCR2407....1D",""
"48022","SN 2019uoo","08:38:45.660","-14:40:48.68","SN Ia","0.014223","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF19acmxidf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.37","r-ZTF","2019-11-02 12:34:38.000","ZTF_AMPEL_COMPLETE","","2019TNSTR2347....1N","2019TNSCR2359....1D",""
"47972","SN 2019umr","22:16:04.970","-26:40:42.92","SN Ia","0.02345","","","ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF19acrmmpq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.1545","r-ZTF","2019-11-08 02:01:14.000","ZTF_CLU_PUBLIC","","2019TNSTR2338....1D","2019TNSCR2368....1D",""
"47957","SN 2019umc","21:10:51.960","-16:16:52.57","SN Ia-91T-like","0.037","WISEA J211052.21-161649.0","","ALeRCE, ATLAS, ZTF, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ePESSTO+, ZTF","ALeRCE; ATLAS; GaiaAlerts; ZTF","ZTF19acrddcz","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT, P60 - SEDM","1","1","","19.0883","g-ZTF","2019-11-10 03:04:21.000","ALeRCE","","2019TNSTR2327....1F","2019TNSCR2411....1I, 2019TNSCR2896....1D",""
"47956","SN 2019umb","21:57:07.783","-14:58:00.24","SN Ia","0.06","WISEA J215707.67-145759.3","","ALeRCE, ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ALeRCE; ATLAS; Pan-STARRS; ZTF","ZTF19acrdcwh","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.315","g-ZTF","2019-11-10 03:03:02.000","ALeRCE","","2019TNSTR2327....1F","2019TNSCR2468....1D",""
"47951","SN 2019ulw","02:44:50.253","+36:54:21.35","SN Ia","0.044","","","ZTF, ATLAS","ZTF, ATLAS","C-SNAILS, ZTF","ATLAS; ZTF","ZTF19acrdqej","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","LT - SPRAT, P60 - SEDM","1","1","","19.94","g-ZTF","2019-11-08 06:23:23.000","ZTF_AMPEL_NEW","","2019TNSTR2329....1N","2019TNSCR2397....1N, 2019TNSCR2893....1D",""
"47949","SN 2019ulu","03:21:18.675","+18:09:19.17","SN Ia","0.066","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF19acpgaet","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.46","r-ZTF","2019-11-06 08:46:52.000","ZTF_AMPEL_COMPLETE","","2019TNSTR2329....1N","2019TNSCR2407....1D",""
"47948","SN 2019ult","23:58:47.990","+14:44:31.34","SN II","0.0274","","","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19acrcxri","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P200 - DBSP","1","1","","18.73","r-ZTF","2019-11-10 02:38:36.000","ZTF_AMPEL_NEW","","2019TNSTR2329....1N","2019TNSCR2468....1D",""
"47944","SN 2019ulp","08:28:13.100","+00:01:29.57","SN Ia","0.02","UGC 04431","0.030224","ALeRCE, ATLAS, GaiaAlerts, ZTF, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ALeRCE; ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF19acrbyzj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1, PS2 - GPC2","P60 - SEDM","1","1","","18.5169","r-ZTF","2019-11-09 12:45:00.000","ALeRCE","","2019TNSTR2320....1F","2019TNSCR2359....1D",""
